review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason,split
1023204,SNS,스킨케어,OO 센** 크림 50ml,단풍이 만발하던 시기가 지나고 벌써 입동이 지나버렸어요 건조한 피부때매 심히 심각한 요즘인데요 홈쇼핑에서 지른 아이템이 있어 보여드릴게요 지성이구요 이마에 주름이 보이기 시작하더라구요ㅠㅠ일주일 정도 저녁과 아침에만 사용했는데도...바르고 나면 뭔가 채워져서 주름이 흐릿해보이는 것이 좋네요 OO에서 만들었다고 해서 신뢰는 가는데요 아직 효과는 잘 모르겠어요 안 바른 상태에서 효과를 느끼려면 좀 걸릴듯요 즈변에서는 얼굴에서 윤이난다고 다들그러네요 발림성도 좋고 촉촉해요~.근데 가끔 뾰루지가 올라와 몇일 쉬고 사용하고 있어요 피부에 좋다고 너무 많이 바르면 안될 것 같아요 ㅎㅎ 좀더 많이 써보고 후기 공유해볼게요,탄력/주름 개선,바르고 나면 뭔가 채워져서 주름이 흐릿해보이는 것이 좋네요,1,[속성] 기능/효과 [문장] 바르고 나면 뭔가 채워져서 주름이 흐릿해보이는 것이 좋네요,26,기능/효과,function_excluded,train
1023204,SNS,스킨케어,OO 센** 크림 50ml,단풍이 만발하던 시기가 지나고 벌써 입동이 지나버렸어요 건조한 피부때매 심히 심각한 요즘인데요 홈쇼핑에서 지른 아이템이 있어 보여드릴게요 지성이구요 이마에 주름이 보이기 시작하더라구요ㅠㅠ일주일 정도 저녁과 아침에만 사용했는데도...바르고 나면 뭔가 채워져서 주름이 흐릿해보이는 것이 좋네요 OO에서 만들었다고 해서 신뢰는 가는데요 아직 효과는 잘 모르겠어요 안 바른 상태에서 효과를 느끼려면 좀 걸릴듯요 즈변에서는 얼굴에서 윤이난다고 다들그러네요 발림성도 좋고 촉촉해요~.근데 가끔 뾰루지가 올라와 몇일 쉬고 사용하고 있어요 피부에 좋다고 너무 많이 바르면 안될 것 같아요 ㅎㅎ 좀더 많이 써보고 후기 공유해볼게요,기타 기능/효과,아직 효과는 잘 모르겠어요,0,[속성] 기능/효과 [문장] 아직 효과는 잘 모르겠어요,2,기능/효과,function_excluded,train
1023204,SNS,스킨케어,OO 센** 크림 50ml,단풍이 만발하던 시기가 지나고 벌써 입동이 지나버렸어요 건조한 피부때매 심히 심각한 요즘인데요 홈쇼핑에서 지른 아이템이 있어 보여드릴게요 지성이구요 이마에 주름이 보이기 시작하더라구요ㅠㅠ일주일 정도 저녁과 아침에만 사용했는데도...바르고 나면 뭔가 채워져서 주름이 흐릿해보이는 것이 좋네요 OO에서 만들었다고 해서 신뢰는 가는데요 아직 효과는 잘 모르겠어요 안 바른 상태에서 효과를 느끼려면 좀 걸릴듯요 즈변에서는 얼굴에서 윤이난다고 다들그러네요 발림성도 좋고 촉촉해요~.근데 가끔 뾰루지가 올라와 몇일 쉬고 사용하고 있어요 피부에 좋다고 너무 많이 바르면 안될 것 같아요 ㅎㅎ 좀더 많이 써보고 후기 공유해볼게요,기타 기능/효과,안 바른 상태에서 효과를 느끼려면 좀 걸릴듯요,0,[속성] 기능/효과 [문장] 안 바른 상태에서 효과를 느끼려면 좀 걸릴듯요,2,기능/효과,function_excluded,train
1023205,SNS,스킨케어,OO 데** 페이셜 크림 100ml,건조한 피부때매 심히 심각한 요즘인데요 건조한 와중에 피부트러블은 왜 안 잡히는건지 ㅠㅠ고민하다가 새로 쓰기 시작한 제품 리뷰입니다. 보습도 잡고 트러블까지 안 생기는 제품 찾기가 너무 어려워요 유수분 밸런스 문제겠죠? 근데 이 제품은 보습도 되는데 트러블은 안 생김 ㄷㄷㄷㄷ 홍조현상과 트러블로 고생한지 1년째인데 온갖 보습 제품을 다 사용해보다가 딸래미가 이거 쓰고 있어서 한 번 써보자 했는데 홍조와 트러블 진정에 넘 좋더라구요 계속 구매하고 싶어요 가격 안 올랐으면 좋겠어요 다들 추워지는데 감기 조심하셔요,진정/트러블 개선,홍조와 트러블 진정에 넘 좋더라구요,1,[속성] 기능/효과 [문장] 홍조와 트러블 진정에 넘 좋더라구요,23,기능/효과,function_excluded,train
1023206,SNS,스킨케어,OO 액** 크림 EX 50ml,한동안 겨울이 오나 했더니 갑자기 봄이왔나봐요 날이 왜 이렇게 따스한지.. 널뛰는 날씨가 피부도 널뛰지 않도록 잘 가꿔줘야겠죠? OO 크림은 많이 발라야 효과가 있어서 계속 구매하는데 양이 좀 많았으면 좋겠네요ㅜㅜ 가격이 부담되는게 흠입니다. 4개월 사용중 얼굴과 목에 좁쌀처럼 돋아난 비립종이 있었는데 없어 졌네요 전반적으로 발랐을때 무거운 느낌이 듭니다 저녁에 좀 두껍다 싶게 말랐더니 밤새 촉촉하더라구요. 팔자주름이 펴진다는 지인 추천으로 샀는데 비립종 개선은 확실하지만 주름은 좀 더 발라봐야할 것 같아요 OO 크림은 효과 보려면 꾸준히 발라줘야 한다니까 오랫동안 발라보고 추가 후기 남겨보겠습니다. 추운 날씨에 다들 감기 조심하세요,기타 기능/효과,많이 발라야 효과가 있어서,0,[속성] 기능/효과 [문장] 많이 발라야 효과가 있어서,2,기능/효과,function_excluded,train
1023206,SNS,스킨케어,OO 액** 크림 EX 50ml,한동안 겨울이 오나 했더니 갑자기 봄이왔나봐요 날이 왜 이렇게 따스한지.. 널뛰는 날씨가 피부도 널뛰지 않도록 잘 가꿔줘야겠죠? OO 크림은 많이 발라야 효과가 있어서 계속 구매하는데 양이 좀 많았으면 좋겠네요ㅜㅜ 가격이 부담되는게 흠입니다. 4개월 사용중 얼굴과 목에 좁쌀처럼 돋아난 비립종이 있었는데 없어 졌네요 전반적으로 발랐을때 무거운 느낌이 듭니다 저녁에 좀 두껍다 싶게 말랐더니 밤새 촉촉하더라구요. 팔자주름이 펴진다는 지인 추천으로 샀는데 비립종 개선은 확실하지만 주름은 좀 더 발라봐야할 것 같아요 OO 크림은 효과 보려면 꾸준히 발라줘야 한다니까 오랫동안 발라보고 추가 후기 남겨보겠습니다. 추운 날씨에 다들 감기 조심하세요,기타 기능/효과,얼굴과 목에 좁쌀처럼 돋아난 비립종이 있었는데 없어 졌네요,1,[속성] 기능/효과 [문장] 얼굴과 목에 좁쌀처럼 돋아난 비립종이 있었는데 없어 졌네요,2,기능/효과,function_excluded,train
1023206,SNS,스킨케어,OO 액** 크림 EX 50ml,한동안 겨울이 오나 했더니 갑자기 봄이왔나봐요 날이 왜 이렇게 따스한지.. 널뛰는 날씨가 피부도 널뛰지 않도록 잘 가꿔줘야겠죠? OO 크림은 많이 발라야 효과가 있어서 계속 구매하는데 양이 좀 많았으면 좋겠네요ㅜㅜ 가격이 부담되는게 흠입니다. 4개월 사용중 얼굴과 목에 좁쌀처럼 돋아난 비립종이 있었는데 없어 졌네요 전반적으로 발랐을때 무거운 느낌이 듭니다 저녁에 좀 두껍다 싶게 말랐더니 밤새 촉촉하더라구요. 팔자주름이 펴진다는 지인 추천으로 샀는데 비립종 개선은 확실하지만 주름은 좀 더 발라봐야할 것 같아요 OO 크림은 효과 보려면 꾸준히 발라줘야 한다니까 오랫동안 발라보고 추가 후기 남겨보겠습니다. 추운 날씨에 다들 감기 조심하세요,기타 기능/효과,비립종 개선은 확실하지만,1,[속성] 기능/효과 [문장] 비립종 개선은 확실하지만,2,기능/효과,function_excluded,train
1023206,SNS,스킨케어,OO 액** 크림 EX 50ml,한동안 겨울이 오나 했더니 갑자기 봄이왔나봐요 날이 왜 이렇게 따스한지.. 널뛰는 날씨가 피부도 널뛰지 않도록 잘 가꿔줘야겠죠? OO 크림은 많이 발라야 효과가 있어서 계속 구매하는데 양이 좀 많았으면 좋겠네요ㅜㅜ 가격이 부담되는게 흠입니다. 4개월 사용중 얼굴과 목에 좁쌀처럼 돋아난 비립종이 있었는데 없어 졌네요 전반적으로 발랐을때 무거운 느낌이 듭니다 저녁에 좀 두껍다 싶게 말랐더니 밤새 촉촉하더라구요. 팔자주름이 펴진다는 지인 추천으로 샀는데 비립종 개선은 확실하지만 주름은 좀 더 발라봐야할 것 같아요 OO 크림은 효과 보려면 꾸준히 발라줘야 한다니까 오랫동안 발라보고 추가 후기 남겨보겠습니다. 추운 날씨에 다들 감기 조심하세요,탄력/주름 개선,주름은 좀 더 발라봐야할 것 같아요,0,[속성] 기능/효과 [문장] 주름은 좀 더 발라봐야할 것 같아요,26,기능/효과,function_excluded,train
1023206,SNS,스킨케어,OO 액** 크림 EX 50ml,한동안 겨울이 오나 했더니 갑자기 봄이왔나봐요 날이 왜 이렇게 따스한지.. 널뛰는 날씨가 피부도 널뛰지 않도록 잘 가꿔줘야겠죠? OO 크림은 많이 발라야 효과가 있어서 계속 구매하는데 양이 좀 많았으면 좋겠네요ㅜㅜ 가격이 부담되는게 흠입니다. 4개월 사용중 얼굴과 목에 좁쌀처럼 돋아난 비립종이 있었는데 없어 졌네요 전반적으로 발랐을때 무거운 느낌이 듭니다 저녁에 좀 두껍다 싶게 말랐더니 밤새 촉촉하더라구요. 팔자주름이 펴진다는 지인 추천으로 샀는데 비립종 개선은 확실하지만 주름은 좀 더 발라봐야할 것 같아요 OO 크림은 효과 보려면 꾸준히 발라줘야 한다니까 오랫동안 발라보고 추가 후기 남겨보겠습니다. 추운 날씨에 다들 감기 조심하세요,기타 기능/효과,효과 보려면 꾸준히 발라줘야 한다니까 오랫동안 발라보고 추가 후기 남겨보겠습니다.,0,[속성] 기능/효과 [문장] 효과 보려면 꾸준히 발라줘야 한다니까 오랫동안 발라보고 추가 후기 남겨보겠습니다.,2,기능/효과,function_excluded,train
1023207,SNS,스킨케어,OO 포** 카밍 다운 크림 50ml,"딸아이가 추천해준 제품 리뷰해보려고 해요 가격도 효과도 아주 착한 제품입니다. 본인 포함 주변 친구들도 많이 쓰는 제품이라고 하더라구요 일단 가격이 착해서 접근성이 좋습니다. 오이향이 상큼한 느낌이고 진정효과는 잘 모르겠는데, 무겁지 않아서 여름에 쓰기 좋았어요.다른 화장품보다 얼굴이 덜 더운 느낌이라 그것도 좋았고, 여름에 쓸 거 방황 중이었는데 이제 이거 쓰면 될 것 같아요. 적당히 촉촉하고, 발림성 좋아요.향도 약간 풀향나는 정도라 눈 따가움없구요. 이 가격 그대로 쭉 유지되면 넘넘 좋겠어요 추운 날씨에 다들 감기 조심하세요",기타 기능/효과,효과도 아주 착한 제품입니다.,1,[속성] 기능/효과 [문장] 효과도 아주 착한 제품입니다.,2,기능/효과,function_excluded,train
1023207,SNS,스킨케어,OO 포** 카밍 다운 크림 50ml,"딸아이가 추천해준 제품 리뷰해보려고 해요 가격도 효과도 아주 착한 제품입니다. 본인 포함 주변 친구들도 많이 쓰는 제품이라고 하더라구요 일단 가격이 착해서 접근성이 좋습니다. 오이향이 상큼한 느낌이고 진정효과는 잘 모르겠는데, 무겁지 않아서 여름에 쓰기 좋았어요.다른 화장품보다 얼굴이 덜 더운 느낌이라 그것도 좋았고, 여름에 쓸 거 방황 중이었는데 이제 이거 쓰면 될 것 같아요. 적당히 촉촉하고, 발림성 좋아요.향도 약간 풀향나는 정도라 눈 따가움없구요. 이 가격 그대로 쭉 유지되면 넘넘 좋겠어요 추운 날씨에 다들 감기 조심하세요",진정/트러블 개선,"진정효과는 잘 모르겠는데,",0,"[속성] 기능/효과 [문장] 진정효과는 잘 모르겠는데,",23,기능/효과,function_excluded,train
1023207,SNS,스킨케어,OO 포** 카밍 다운 크림 50ml,"딸아이가 추천해준 제품 리뷰해보려고 해요 가격도 효과도 아주 착한 제품입니다. 본인 포함 주변 친구들도 많이 쓰는 제품이라고 하더라구요 일단 가격이 착해서 접근성이 좋습니다. 오이향이 상큼한 느낌이고 진정효과는 잘 모르겠는데, 무겁지 않아서 여름에 쓰기 좋았어요.다른 화장품보다 얼굴이 덜 더운 느낌이라 그것도 좋았고, 여름에 쓸 거 방황 중이었는데 이제 이거 쓰면 될 것 같아요. 적당히 촉촉하고, 발림성 좋아요.향도 약간 풀향나는 정도라 눈 따가움없구요. 이 가격 그대로 쭉 유지되면 넘넘 좋겠어요 추운 날씨에 다들 감기 조심하세요",기타 기능/효과,여름에 쓰기 좋았어요.,1,[속성] 기능/효과 [문장] 여름에 쓰기 좋았어요.,2,기능/효과,function_excluded,train
1023207,SNS,스킨케어,OO 포** 카밍 다운 크림 50ml,"딸아이가 추천해준 제품 리뷰해보려고 해요 가격도 효과도 아주 착한 제품입니다. 본인 포함 주변 친구들도 많이 쓰는 제품이라고 하더라구요 일단 가격이 착해서 접근성이 좋습니다. 오이향이 상큼한 느낌이고 진정효과는 잘 모르겠는데, 무겁지 않아서 여름에 쓰기 좋았어요.다른 화장품보다 얼굴이 덜 더운 느낌이라 그것도 좋았고, 여름에 쓸 거 방황 중이었는데 이제 이거 쓰면 될 것 같아요. 적당히 촉촉하고, 발림성 좋아요.향도 약간 풀향나는 정도라 눈 따가움없구요. 이 가격 그대로 쭉 유지되면 넘넘 좋겠어요 추운 날씨에 다들 감기 조심하세요",기타 기능/효과,여름에 쓸 거 방황 중이었는데 이제 이거 쓰면 될 것 같아요.,1,[속성] 기능/효과 [문장] 여름에 쓸 거 방황 중이었는데 이제 이거 쓰면 될 것 같아요.,2,기능/효과,function_excluded,train
1023208,SNS,스킨케어,OO 울** 페이셜 크림 125ml,너무너무 유명한 제품 OO OOO 크림 리뷰입니다. 면세점 인기템으로 여행갈 떄 잊지 않고 사오는 제품인데요 요즘 같은 계절에 딱 맞아서 쓸 수밖에 없는 제품이에요 엄청나게 촉촉하다 이건 아니지만 그래도 부드럽게 스며들어서 항상 때가 되면 챙겨왔던 아이템입니다. 오랫동안 써 왔는데 요즘 발라도 촉촉함이 좀 덜느껴지는 느낌이 있어요 제 피부가 점점 더 푸석해지는 덕분이려나요 그래서 더 많이 바르게 되니 그만큼 빨리 닳네요ㅠㅠ 넘 아까워요 대용량 제품을 팔아주었으면 하는데 될까요? 제발 ㅠㅠㅠ 대용량을 기다리고 있겠습니다.,기타 기능/효과,요즘 같은 계절에 딱 맞아서,1,[속성] 기능/효과 [문장] 요즘 같은 계절에 딱 맞아서,2,기능/효과,function_excluded,train
1023209,SNS,스킨케어,OO 에** 리커버리 크림 50ml,피부로 고민하는 요즘 지인에게 선물 받은 크림 리뷰를 해보려고 해요 저처럼 고민하시는 40대분들 아마 요즘 많으실듯요 OO는 타겟연령대가 좀 높죠 대신 그만큼 보습력과 유지력은 확실한 것 같아요 제형은 되게 오일리한 것 같지만 그래도 흡수가 잘 되는 편입니다 용량이 넉넉한 편이라 쓸 떄 부담이 덜한 편인건 좋아요 주름 개선 효과는 모르겠지만 이제는 무조건 있는걸 써야 하는 나이니까요 ㅠㅠ 처음에는 번쩍 번쩍한 통이 마음에 안 들었는데 이제는 그냥 믿음이 갑니다 믿음직한 OO OOO 크림 리뷰였습니다,탄력/주름 개선,주름 개선 효과는 모르겠지만,0,[속성] 기능/효과 [문장] 주름 개선 효과는 모르겠지만,26,기능/효과,function_excluded,train
