split,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
train,1035561,SNS,스킨케어,OO 타** 에센스 180ml,40대 나이에 들어서니 피부도 칙칙하고 재생주기도 느려 배개 자국도 빨리 안 없어지네요ㅠㅠ 그래서 OO OOO를 구입했어요 전에 쓸 때 좋았던 기억에 ㅎㅎ 세안 후 에센스를 바르면 미끈거리지 않고 촉촉하게 쫀쫀함이 커서 좋았어요 저의 기억이 틀리지 않았네요 ㅋㅋ 저녁에 바르면 아침에 피부가 보들보들하고 탱탱해져서 화장도 잘 먹어요 ㅎㅎ 탄력케어에 한 몫을 하는 것 같네요 ㅋ 근데 양은 많지만 좀 헤픈 것 같네요 손에 닿는게 싫어 통에 담아 미스트처럼 뿌리거든요.... 1+1행사때 구매해서 친구들 선물하면 모두 좋아하네요^^~,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,1036377,SNS,스킨케어,OO 보** 단백질 크림 50ml,30대가 되니 기초케어에도 신경이 쓰이더라구요ㅠㅠ그래서 동생과 같이 구매하게 되었답니다 바로 OO OOO 단백질 크림입니다^^^ 개별구매는 비싼것 같아 세트를 구입해서 동생과 엄마와 같이 쓰기로 했어요 충분한 구성에 합리적인 가격도 너무 좋아서 뿌듯했네요 ㅋㅋ 케이스도 금색으로 너무 고급지더라구요 선물해도 될 만큼 있어 보였어요 ㅋ 단백질 알갱이가 톡톡 터지며 촉촉하게 흡수 되어 피부 속 깊이 수분과 단백질이 꽉 차는 것 같아요 ㅎㅎ 동생은 당김이 좀 있다고 하네요...보습력도 생각보다는 별로 라고 ....무튼 엄마와 나는 만족했어요 엄마는 주름에도 효과가 있는 것 같다고 하시네요 ㅋㅋ,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,1023747,SNS,헤어/바디케어,OO 인** 리페어 풋크림 56g 1개,여러분 발관리 하고 계신가요? 저는 요즘 발 관리에 관심이 많이 가서 풋크림 이것저것 찾아보는 중이였어요! 그 중에 찾은 제품 하나 소개해드릴게요!! 바로 OO OOO 풋크림입니다! OO 다들 아시죠? 브랜드 명성에 맞게 보습력이 대단한 제품으로 유명하죠!! ㅋㅋ 풋크림 제품도 보습력이 오래가고 발이 부드러워져서 항상 사용하고 있어요~ 다른 풋크림보다 만족도가 아주 높은 제품이랍니다! 발 보습력 제품 찾고 계신 분들은 한번 사용해보세요!,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력/유지력,unchanged
train,1023886,SNS,헤어/바디케어,OO 라** 두피강화 샴푸,지성인 두피를 가진 사람 입니다. 몇번 사용해봤는데 짧지만 제 얘기 한번 들어봐주세요! 일단 아침에 사용하고 나니 저녁때 머리가 덜 떡지더라구요. 향이 오래가지는 않아서 머리에서 향이 나는 거 좋아하신 분이면 다른 제품이랑 병행해서 사용하시면 될 듯해요~~ 성분도 착하고 저한테 딱 맞는 제품이네요~ 쫀쫀한 제형으로 거품도 잘나고 만족합니다 계속해서 구매할 생각입니다! 지인들에게도 추천하려구요~ 믿고 쓰는 OO 구성도 좋아 인터넷으로 구매해서 사용해보세요~,제형,쫀쫀한 제형으로,1,[속성] 제형 [문장] 쫀쫀한 제형으로,,제형,unchanged
train,1024900,SNS,헤어/바디케어,OO 프** 블랙 샴푸,안녕하세요~ ㅇㅇㅇ 블랙 샴푸 사용 후기를 전해 드리려고 해요~ 새치머리랑 출산 후 탈모가 회복이 안돼서 염색기능이랑 탈모개선 효과가 있다고 해서 사봤어요. 샴푸 거품색이 갈색이라 좀 신기하네요. 두피에 자극적이지 않고 세정력도 괜찮아서 쓰기에 부담 없구요. 머리를 감는 것만으로도 자연스럽게 갈색으로 변하고 따로 염색하지 않아도 되는 점이 넘 좋아요. 양도 많아서 한번 사면 오래 사용합니다. 부모님도 관심 보여서 사다 드렸는데 이제는 저보다 부모님이 ㅇㅇㅇ를 더 좋아하세요. 염색하기 힘드신 분은 간편한 ㅇㅇㅇ 사용하시는 거 완전 강추합니다. 더 늦기 전에 써 보세요~~,색상,샴푸 거품색이 갈색이라 좀 신기하네요,0,[속성] 색상 [문장] 샴푸 거품색이 갈색이라 좀 신기하네요,,색상,unchanged
train,1024915,SNS,헤어/바디케어,OO 탈모증상케어 샴푸,안녕하세요~ 오늘은 머릿결이 더 좋아졌으면 할 때 쓰기 좋은 샴푸 소개할게요~ ㅇㅇㅇ샴푸 좋은 건 소문으로 알고 있었습니다. 나이 탓인지 머리결이 얇아서 그런지 머리카락이 많이 빠져요. 나이도 들고 탈모방지도 할 겸 호기심에 구매했습니다. 멘톨같은 성분이 있어 감을 때 두피가 개운합니다. 세정 후에 개운함과 모발이 튼튼해진 것 같아서 정말 좋습니다. 다른 좋은 제품 발견하기 전까진 이 제품으로 계속 써볼까 합니다. 향은 호불호가 있을 것 같지만 사춘기 딸아이도 써 보더니 머리 떡짐 없어서 좋다고 합니다. 만족합니다. 머리 관리 이제 ㅇㅇㅇ으로 하세요~~,성분,멘톨같은 성분이 있어,1,[속성] 성분 [문장] 멘톨같은 성분이 있어,,성분,unchanged
train,1026437,SNS,헤어/바디케어,OO 일** 세라마이드 로션 ,"아낌없이 듬뿍 사용해도 넉넉한 용량에 부담없는 가격이고 순하고 자극적이지 않아서 온가족이 모두 만족하는 OO OOO로션 소개해볼게요 처음엔 유독 민감하고 연약한 피부의 아이때문에 고민하고 ,방황 하던차에 아토피가 심한 지인의 강력 추천으로 만나본 OO이었는데요. 사용하면 할수록 만족도가 높아 이제는 아이뿐아니라 온가족이 OO 로션 ,크림 ,워시까지 OO으로 모두 함께 사용하고 있지요 제형이 부드럽고 순해서 자극이나 트러블 없이 1년 365일 데일리템으로 사용하기 좋은 제품이에요 누구에게나 추천할만한 바디로션이 흔치 않은데 OO은 추천할만한 듯요",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,1029530,SNS,헤어/바디케어,OO 호** 샴푸 기획세트(500ml+60ml),얼굴은 건성인데 두피는 지성이라 매일 머리를 감아도 가렵고 찐득하고... 최근들어 심각성을 더 느끼면서 이것저것 바꿔보다 이 제품 소개영상을 보고 구매했어요. 딱 한 번 써봤을 때부터 어? 괜찮은 것 같은데? 하는 느낌이 오더군요. 한 달정도 사용을 해보니 거품이 정말 잘 나고 감을 때는 제형이 부드럽고 헹구고 나면 약간 뻑뻑하다는 느낌이 들 정도로 씻겨나가요. 혹시나 푸석할까 걱정도 했지만 말리고 나면 오히려 머릿결이 건강해지는 기분이랄까요? 두피 가려움도 많이 진정이 됐고 만족스러워서 재구매 의향도 생기는 제품이에요.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,1029553,SNS,헤어/바디케어,OO 워** 핸드크림 자타입 96g,"손이 너무 건조해서 힘들어하는 절 위해 친구가 선물해준 제품이에요 친구가 선물해준 것도 고맙지만 효과도 감동ㅠㅠ 제가 겨울만 되면 손등이 바로 트는 ,, 바람 한 점 맞으면 바로 홀랑 뒤집어지는 손피부를 가졌는데 이 제품 덕분에 촉촉하게 겨울을 났습니다~ 향은 무향이고 바를때 약간 비닐같이 잘 흡수되는 느낌이 아니고 바르고 잔 뒤 아침에도 좀 뽀득하니 잘 안닦이기도 하지만 저는 손등을 안터지게 해 준 이 제품을 앞으로도 계속 사용할 예정이에요! 강추드립니다",보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,1029563,SNS,헤어/바디케어,OO 퍼퓸 핸드크림 ,허브향 좋아하시는 분들이라면 강추드리는 핸드크림 리뷰 가져와봤어요 OO은 향수 대용 핸드크림으로 유명하더라구요? 전 사실 패키지가 예뻐서 그냥 아무 생각없이 샀는데 ㅎㅎ 일단 암튼 향은 좋아요 허브향이 은은하게 퍼져서 손에 바를 때마다 힐링되는 느낌!! 집안일 하느라 손이 꺼끌해져 있을 때 바르면 기분 전환 완전 됩니다 크리미한 제형이고 바를 때 겉돌지 않고 빨리 흡수되어서 바르고 금방 다른 일 하기에도 완전 좋아요 100퍼 만족한 핸드크림이라서 사서 주변에 선물해보려고해요,제형,크리미한 제형이고,1,[속성] 제형 [문장] 크리미한 제형이고,,제형,unchanged
train,1032193,SNS,헤어/바디케어,OO 아** 바디로션 400ml,"샤워하고 로션 바르는 걸 귀찮아하는데 요즘은 다리에 각질도 자꾸 생기고 발뒤꿈치도 거칠거칠 해지고 이제는 바디로션 꼭 발라야 하는구나 싶어 구매하게 됐어요~ 제형은 많이 묽지 않은 크리미한 제형으로 흘러내리지 않아 편하게 바를 수 있고요. 가볍게 발려서 바를 때 스며드는 속도에 놀랬어요. 사용감이 좋아 깔끔하게 마무리할 수 있고, 매끈한 피부로 변해가는 재미에 늘 쓰게 되네요. 바디로션 바르고 안 바르고 가 이렇게 중요한 줄 미처 몰랐네요! 이제는 매일 바르는 데일리 필수템이 되어서 애정하는 제품이에요! 내 피부도 내가 관심 가지는 만큼 변해갑니다!",발림성,가볍게 발려서,1,[속성] 발림성 [문장] 가볍게 발려서,,발림성,unchanged
train,1032671,SNS,헤어/바디케어,OO 딥** 바디에멀전 500ml,"다른 이유 없어요~ 그냥 브랜드 하나 보고 구매했어요 ㅎㅎ ㅇㅇㅇ ㅇㅇ 후기 올립니다^^ 이젠 제법 쌀쌀해진 날씨에 적당한 바디로션으로 골라봤어요~ 가격은 좀 있는 편이지만 소중한 피부를 위해선 이 정도는 해야겠죠? 향이 은은해서 좋구요, 끈적이지 않고 촉촉하게 잘 스며들어서 피부가 좋아지는 것 같아요~ 촉촉함도 오래가구요~ 저한테는 너무 잘 맞는 제품이라 맘에 쏙 들어요. 피부를 위해 정성을 다한 것 같은 제품이에요~ 추천합니다~!",보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,1032672,SNS,헤어/바디케어,OO 바디로션 350ml ,우연히 눈에 띄어서 사본 제품이에요~! 바로 ㅇㅇㅇ 바디로션인데요~ 후기 올립니다~ 마트를 돌다가 용기가 너무 포근하다는 느낌이 들어서 바로 구매해서 왔지요ㅎㅎ 산양유 성분이 들어서 그런지 정말 순한 것 같아요. 촉촉하게 잘 발려서 사용감도 부드럽고 좋구요. 피부가 맨들맨들해지는느낌? 향도 은은하니 나쁘지 않아 무난하게 쓰기 좋은 것 같습니다. 극건성 피부이시라면 좀 건조하실 수도 있겠지만 저한테는 잘 맞는 것 같았어요. 만족하는 제품이에요! 제가 보는 눈이 좀 있는 것 같죠? ㅎ,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,1033328,SNS,헤어/바디케어,OO 디** 바디로션 400ml ,건조한 날씨에 촉촉하게 사용할수 있는 바디로션을 알아봐요 ~ 저희 가족 모두 건조하고 예민한 피부를 가지고 있습니다. 바디로션을 무엇으로 살까 고민하고 검색해 보다 OOO 바디로션을 알게 되었습니다. 제형은 묽은 편으로 촉촉하게 피부에 금방 스며듭니다. 향이 없어서 저는 좋습니다. 보습이 잘 되고 용량이 많아 온가족이 넉넉하게 사용하기 좋아요. 발림성이 좋아서 바르기 편하고요. 봄 여름에 바르기 좋은거 같아요 용기도 펌핑형이라 사용하기 편하네요. 촉촉한피부를 기대하며 꾸준히 사용해봐겠어요!!,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,1035535,SNS,헤어/바디케어,OO 바디로션 모로칸 가드너 300ml,"OOO 바디오일을 잘 사용하고 있어서 같은 브랜드를 사용하면 효과가 더 있을까 해서 바디로션도 구매해 봤어요ㅎㅎ 결론부터 말씀드리자면 둘 중에 바디오일을 강력 추천드립니다. 바디로션은 기대 이하였어요… 보습력보다 향에 집중한 느낌? 향이 너무 좋긴 하지만 보습이 안되면 뭐 하러 로션을 살까요… 가벼운 제형이고 흡수도 되게 빠르긴 한데, 계속 덧발라도 보습이 되지 않고 계속 피부의 건조함이 느껴지더라구요… 향은 좋은데 그외에는 좋은 점이 없어서 아쉽네요… 보습력을 원하시는 분들께는 타사 제품 찾아보시는 걸 추천드립니다..ㅎㅎ",제형,가벼운 제형이고,1,[속성] 제형 [문장] 가벼운 제형이고,,제형,unchanged
train,1023539,SNS,메이크업/뷰티소품,OO 시** 립 밤 스틱,"저는 야외활동을 많이 하는 사람이라 일교차가 큰 아침이나 밤에는 피부나 입술이 많이 건조해지더라고요 그래서 겨울이 오기전에 립밤을 구입해봤습니다 OO은 워낙 핸드크림으로 유명해서 립밤도 기대가 됐는데요 OOO 립밤은 역시 끈적하게 발리네요 그래도 제형이 부드럽고 입술을 촉촉하게 코팅해준다는 느낌이 들었습니다 색깔은 투명하기 때문에 입술에 생기를 준다던가 그런 느낌은 없어요 정말 딱 입술 보습과 각질관리 기능만 있기때문에 입술색이 있는 립밤을 찾으신다면 다른 걸 찾아보시길 바랍니다 참, 향은 무향이라 향에 예민하신 분들에겐 추천드립니다 보습력은 정말 좋아요 용량에 비해 가격은 좀 하는 거 같죠 ㅠ 그래도 저는 웬만큼 만족하며 사용하고 있어요 점점 일교차가 심해지네요 옷입기도 애매하다고 얇게 입고 감기 걸리지 마시고 따뜻하게 입으셔서 감기 미리 예방하시기 바래요!",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,1024133,SNS,메이크업/뷰티소품,OO 메** 크림 파운데이션 30g ,"안녕하세요. 기미 주근깨 가리고 싶은데 항상 조금은 보여서 더 가리고 싶다는 생각, 많이 하시죠? 오늘은 커버력이 좋아 구매하는 베스트 커버크림 사용후기를 들려드리려고 합니다. OO OOO입니다. 들어보셨나요? OO OOO의 커버력은 굉장히 좋은 편입니다. 제가 잡티가 좀 많은 편인데 얇게 펴발랐는데도 잡티를 잘 가려줍니다. 모공도 자연스럽게 커버해줘 갑갑한 느낌도 안듭니다. 스틱 컨실러보다 커버가 더 잘 돼요. 제형이 쫀쫀하고 파데가 골고루 잘 발리네요. 지속시간도 꽤 긴편입니다. 땀을 많이 흘렸는데도 코팅한 듯 그대로여서 신기했습니다. 무너짐도 없었습니다. 그리고 1회 사용분 대비 양도 많아서 오래 쓸 거 같습니다. 조금 매트한 편이라 기초는 촉촉하게 잘 발라줘야할 것 같아요. 너무 많이 바르면 허옇게 뜨니 한쪽볼에 쌀알만큼 아주 극소량으로 발라주세요. 그러면 흡수도 잘되고 유분기가 많아 얼굴이 탱탱해보입니다. 나한테 맞는 커버크림으로 이쁜 얼굴 만들어보세요~!",제형,제형이 쫀쫀하고,1,[속성] 제형 [문장] 제형이 쫀쫀하고,,제형,unchanged
train,1024792,SNS,메이크업/뷰티소품,OO 잉** 글로이틴트,안녕하세요~ 오늘은 ㅇㅇㅇ ㅇㅇ를 리뷰해 볼게요! ㅇㅇㅇ에서 글로시 틴트를 구매해 본 건 처음인데요ㅎㅎ 촉촉하게 잘 발리지만 글로시 틴트인 만큼 약간의 요플레현상이 있어서 바르고 오랫동안 있으면 입꼬리 쪽에 조금 지저분하게 남네요..ㅠㅠ 글로시 틴트 치고 지속력이 나쁘진 않지만 다크닝이 있어서 처음 느낌이 오래가지 않아서 계속 덧바르게 되더라구요.. 용기 외형은 예쁜데 제품 품질은 아쉬운 느낌이 계속 들어요ㅠㅠ 역시 ㅇㅇㅇ에서는 벨벳 틴트가 짱이네요ㅎㅎ,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
